"id","parent_id","name","data"
"4029","4019","Tops","{""id"":""4029"",""ordinal"":""10"",""name"":""Tops"",""display_name"":"""",""created_at"":""2017-12-06 17:22:35"",""updated_at"":""2019-06-04 17:18:31"",""code"":""apparel & footwear > women's > specialty apparel > plus size clothing > tops"",""parent_id"":""4019"",""logistic_class_code"":""SLW"",""parent_code"":""apparel & footwear > women's > specialty apparel > plus size clothing"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":""3"",""level1"":""1"",""level2"":""215"",""level3"":""264"",""level4"":""4019"",""level5"":""4029"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4146","4083","Coats & Jackets","{""id"":""4146"",""ordinal"":""1"",""name"":""Coats & Jackets"",""display_name"":"""",""created_at"":""2018-10-02 17:03:16"",""updated_at"":""2019-06-04 17:18:33"",""code"":""sports & outdoors > apparel > boys > fishing > coats & jackets"",""parent_id"":""4083"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > boys > fishing"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""4077"",""level4"":""4083"",""level5"":""4146"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4313","4305","T-shirts","{""id"":""4313"",""ordinal"":""7"",""name"":""T-shirts"",""display_name"":"""",""created_at"":""2018-10-22 13:09:55"",""updated_at"":""2019-06-04 17:18:35"",""code"":""sports & outdoors > apparel > womens > basketball > t-shirts"",""parent_id"":""4305"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > womens > basketball"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3769"",""level4"":""4305"",""level5"":""4313"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4365","4351","Helmet","{""id"":""4365"",""ordinal"":""11"",""name"":""Helmet"",""display_name"":"""",""created_at"":""2018-11-14 13:22:03"",""updated_at"":""2019-06-04 17:18:37"",""code"":""sports & outdoors > apparel > mens > motorcycle > helmet"",""parent_id"":""4351"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > mens > motorcycle"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3770"",""level4"":""4351"",""level5"":""4365"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4436","4430","Scarves & Wraps","{""id"":""4436"",""ordinal"":""6"",""name"":""Scarves & Wraps"",""display_name"":"""",""created_at"":""2019-05-07 11:05:03"",""updated_at"":""2019-06-04 17:18:37"",""code"":""jewellery & accessories > unisex > adult > accessories > scarves & wraps"",""parent_id"":""4430"",""logistic_class_code"":""SLW"",""parent_code"":""jewellery & accessories > unisex > adult > accessories"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""4422"",""level3"":""4423"",""level4"":""4430"",""level5"":""4436"",""level6"":"""",""level7"":"""",""level8"":""""}"
"85","67","Vests","{""id"":""85"",""ordinal"":""18"",""name"":""Vests"",""display_name"":"""",""created_at"":""2017-03-22 15:00:39"",""updated_at"":""2019-06-04 17:17:40"",""code"":""apparel & footwear > girls > apparel > vests"",""parent_id"":""67"",""logistic_class_code"":"""",""parent_code"":""apparel & footwear > girls > apparel"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":""3"",""level1"":""1"",""level2"":""66"",""level3"":""67"",""level4"":""85"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3641","3635","Stimulators Adult","{""id"":""3641"",""ordinal"":""6"",""name"":""Stimulators Adult"",""display_name"":"""",""created_at"":""2017-09-08 15:41:51"",""updated_at"":""2019-06-04 17:18:27"",""code"":""adult > men > toys > stimulators adult"",""parent_id"":""3635"",""logistic_class_code"":""SLW"",""parent_code"":""adult > men > toys"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""3593"",""level2"":""3595"",""level3"":""3635"",""level4"":""3641"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3923","3789","Long Sleeve Tops","{""id"":""3923"",""ordinal"":""3"",""name"":""Long Sleeve Tops"",""display_name"":"""",""created_at"":""2017-10-19 17:08:19"",""updated_at"":""2019-06-04 17:18:29"",""code"":""sports & outdoors > apparel > mens > tennis & racquet > long sleeve tops"",""parent_id"":""3789"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > mens > tennis & racquet"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3770"",""level4"":""3789"",""level5"":""3923"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4123","4081","Long Sleeve Tops","{""id"":""4123"",""ordinal"":""3"",""name"":""Long Sleeve Tops"",""display_name"":"""",""created_at"":""2018-10-02 16:49:05"",""updated_at"":""2019-06-04 17:18:33"",""code"":""sports & outdoors > apparel > boys > cricket > long sleeve tops"",""parent_id"":""4081"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > boys > cricket"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""4077"",""level4"":""4081"",""level5"":""4123"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4160","4084","Long Sleeve Tops","{""id"":""4160"",""ordinal"":""3"",""name"":""Long Sleeve Tops"",""display_name"":"""",""created_at"":""2018-10-02 17:06:43"",""updated_at"":""2019-06-04 17:18:35"",""code"":""sports & outdoors > apparel > boys > golf > long sleeve tops"",""parent_id"":""4084"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > boys > golf"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""4077"",""level4"":""4084"",""level5"":""4160"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4201","4095","Coats & Jackets","{""id"":""4201"",""ordinal"":""1"",""name"":""Coats & Jackets"",""display_name"":"""",""created_at"":""2018-10-02 17:14:24"",""updated_at"":""2019-06-04 17:18:35"",""code"":""sports & outdoors > apparel > girls > golf > coats & jackets"",""parent_id"":""4095"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > girls > golf"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""4078"",""level4"":""4095"",""level5"":""4201"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4233","4096","Tanks","{""id"":""4233"",""ordinal"":""8"",""name"":""Tanks"",""display_name"":"""",""created_at"":""2018-10-02 17:19:22"",""updated_at"":""2019-06-04 17:18:35"",""code"":""sports & outdoors > apparel > girls > training > tanks"",""parent_id"":""4096"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > girls > training"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""4078"",""level4"":""4096"",""level5"":""4233"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4319","4315","Pants","{""id"":""4319"",""ordinal"":""4"",""name"":""Pants"",""display_name"":"""",""created_at"":""2018-10-22 13:12:53"",""updated_at"":""2019-06-04 17:18:35"",""code"":""sports & outdoors > apparel > mens > basketball > pants"",""parent_id"":""4315"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > mens > basketball"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3770"",""level4"":""4315"",""level5"":""4319"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4579","4574","Tights","{""id"":""4579"",""ordinal"":""5"",""name"":""Tights"",""display_name"":"""",""created_at"":""2019-05-23 14:08:44"",""updated_at"":""2019-06-04 17:18:40"",""code"":""sports & outdoors > apparel > womens > cycling > tights"",""parent_id"":""4574"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > womens > cycling"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3769"",""level4"":""4574"",""level5"":""4579"",""level6"":"""",""level7"":"""",""level8"":""""}"
"2351","2344","Other","{""id"":""2351"",""ordinal"":""7"",""name"":""Other"",""display_name"":"""",""created_at"":""2017-03-22 15:00:53"",""updated_at"":""2019-06-04 17:18:06"",""code"":""jewellery & accessories > boys > jewellery > other"",""parent_id"":""2344"",""logistic_class_code"":""SLW"",""parent_code"":""jewellery & accessories > boys > jewellery"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""2301"",""level3"":""2344"",""level4"":""2351"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2390","2385","Sports Watches","{""id"":""2390"",""ordinal"":""5"",""name"":""Sports Watches"",""display_name"":"""",""created_at"":""2017-03-22 15:00:53"",""updated_at"":""2019-06-04 17:18:06"",""code"":""jewellery & accessories > girls > accessories > watches > sports watches"",""parent_id"":""2385"",""logistic_class_code"":"""",""parent_code"":""jewellery & accessories > girls > accessories > watches"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""2353"",""level3"":""2354"",""level4"":""2385"",""level5"":""2390"",""level6"":"""",""level7"":"""",""level8"":""""}"
"2447","2443","Pocket Watches","{""id"":""2447"",""ordinal"":""4"",""name"":""Pocket Watches"",""display_name"":"""",""created_at"":""2017-03-22 15:00:53"",""updated_at"":""2019-06-04 17:18:08"",""code"":""jewellery & accessories > men's > accessories > watches > pocket watches"",""parent_id"":""2443"",""logistic_class_code"":""SLW"",""parent_code"":""jewellery & accessories > men's > accessories > watches"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""2402"",""level3"":""2403"",""level4"":""2443"",""level5"":""2447"",""level6"":"""",""level7"":"""",""level8"":""""}"
"2477","2474","Eyeglasses","{""id"":""2477"",""ordinal"":""3"",""name"":""Eyeglasses"",""display_name"":"""",""created_at"":""2017-03-22 15:00:54"",""updated_at"":""2019-06-04 17:18:08"",""code"":""jewellery & accessories > women's > accessories > eyewear & accessories > eyeglasses"",""parent_id"":""2474"",""logistic_class_code"":""SLW"",""parent_code"":""jewellery & accessories > women's > accessories > eyewear & accessories"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""2461"",""level3"":""2462"",""level4"":""2474"",""level5"":""2477"",""level6"":"""",""level7"":"""",""level8"":""""}"
"2479","2474","Sunglasses","{""id"":""2479"",""ordinal"":""5"",""name"":""Sunglasses"",""display_name"":"""",""created_at"":""2017-03-22 15:00:54"",""updated_at"":""2019-06-04 17:18:08"",""code"":""jewellery & accessories > women's > accessories > eyewear & accessories > sunglasses"",""parent_id"":""2474"",""logistic_class_code"":""SLW"",""parent_code"":""jewellery & accessories > women's > accessories > eyewear & accessories"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""2461"",""level3"":""2462"",""level4"":""2474"",""level5"":""2479"",""level6"":"""",""level7"":"""",""level8"":""""}"
"3859","3779","Tanks/Tops","{""id"":""3859"",""ordinal"":""7"",""name"":""Tanks/Tops"",""display_name"":"""",""created_at"":""2017-10-19 15:54:39"",""updated_at"":""2019-06-04 17:18:29"",""code"":""sports & outdoors > apparel > womens > soccer > tanks/tops"",""parent_id"":""3779"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > womens > soccer"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3769"",""level4"":""3779"",""level5"":""3859"",""level6"":"""",""level7"":"""",""level8"":""""}"
"3879","3783","Coats and Jackets","{""id"":""3879"",""ordinal"":""1"",""name"":""Coats and Jackets"",""display_name"":"""",""created_at"":""2017-10-19 16:10:08"",""updated_at"":""2019-06-04 17:18:29"",""code"":""sports & outdoors > apparel > mens > afl > coats and jackets"",""parent_id"":""3783"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > mens > afl"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3770"",""level4"":""3783"",""level5"":""3879"",""level6"":"""",""level7"":"""",""level8"":""""}"
"3902","3786","Long Sleeve Tops","{""id"":""3902"",""ordinal"":""3"",""name"":""Long Sleeve Tops"",""display_name"":"""",""created_at"":""2017-10-19 16:20:18"",""updated_at"":""2019-06-04 17:18:29"",""code"":""sports & outdoors > apparel > mens > training > long sleeve tops"",""parent_id"":""3786"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > mens > training"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":""5"",""level1"":""2741"",""level2"":""3768"",""level3"":""3770"",""level4"":""3786"",""level5"":""3902"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4021","4019","Dresses","{""id"":""4021"",""ordinal"":""2"",""name"":""Dresses"",""display_name"":"""",""created_at"":""2017-12-06 17:20:46"",""updated_at"":""2019-06-04 17:18:31"",""code"":""apparel & footwear > women's > specialty apparel > plus size clothing > dresses"",""parent_id"":""4019"",""logistic_class_code"":""SLW"",""parent_code"":""apparel & footwear > women's > specialty apparel > plus size clothing"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":""3"",""level1"":""1"",""level2"":""215"",""level3"":""264"",""level4"":""4019"",""level5"":""4021"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4249","4097","Shorts","{""id"":""4249"",""ordinal"":""6"",""name"":""Shorts"",""display_name"":"""",""created_at"":""2018-10-02 17:22:23"",""updated_at"":""2019-06-04 17:18:35"",""code"":""sports & outdoors > apparel > girls > outdoor recreation > shorts"",""parent_id"":""4097"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > girls > outdoor recreation"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""4078"",""level4"":""4097"",""level5"":""4249"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4250","4106","Long Sleeve Tops","{""id"":""4250"",""ordinal"":""3"",""name"":""Long Sleeve Tops"",""display_name"":"""",""created_at"":""2018-10-02 17:22:23"",""updated_at"":""2019-06-04 17:18:35"",""code"":""sports & outdoors > apparel > girls > compression > long sleeve tops"",""parent_id"":""4106"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > girls > compression"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""4078"",""level4"":""4106"",""level5"":""4250"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4464","4459","Hats & Caps","{""id"":""4464"",""ordinal"":""5"",""name"":""Hats & Caps"",""display_name"":"""",""created_at"":""2019-05-07 11:31:33"",""updated_at"":""2019-06-04 17:18:37"",""code"":""jewellery & accessories > unisex > kids > accessories > hats & caps"",""parent_id"":""4459"",""logistic_class_code"":""SLW"",""parent_code"":""jewellery & accessories > unisex > kids > accessories"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""4422"",""level3"":""4424"",""level4"":""4459"",""level5"":""4464"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4576","4574","Jerseys","{""id"":""4576"",""ordinal"":""2"",""name"":""Jerseys"",""display_name"":"""",""created_at"":""2019-05-23 14:07:30"",""updated_at"":""2019-06-04 17:18:40"",""code"":""sports & outdoors > apparel > womens > cycling > jerseys"",""parent_id"":""4574"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > womens > cycling"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3769"",""level4"":""4574"",""level5"":""4576"",""level6"":"""",""level7"":"""",""level8"":""""}"
"79","67","Shorts","{""id"":""79"",""ordinal"":""12"",""name"":""Shorts"",""display_name"":"""",""created_at"":""2017-03-22 15:00:39"",""updated_at"":""2019-06-04 17:17:40"",""code"":""apparel & footwear > girls > apparel > shorts"",""parent_id"":""67"",""logistic_class_code"":"""",""parent_code"":""apparel & footwear > girls > apparel"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":""5"",""level1"":""1"",""level2"":""66"",""level3"":""67"",""level4"":""79"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
